net_ret
-0.026459098497495837
0.08742794759825345
-0.038735849056603766
0.1023124855223535
0.038908779931584925
-0.05893602896801453
0.05836705936705944
0.041501517911353925
-0.0056400239485107076
0.014484441822740002
-0.020876952200662546
-0.07315958369470943
0.07644986140551124
-0.0904765689229926
0.07208377896613183
0.05224357405140767
0.18128782287822875
-0.08874696224840006
0.0530830247515105
0.0665829383886255
0.07379905437352241
0.012476070528967154
0.06424908869987844
0.04511379695053919
0.0004890184886460211
-0.07134220532319391
0.03994728800611147
-0.08692652077896001
0.1327109335491049
-0.006879422022919689
-0.15729060838747788
0.00010000916674302116
0.09115413184772503
-0.01743143037708028
-0.008777057679844491
0.039417801998183566
-0.07663985374771465
0.010314186248912116
0.01601941959415243
0.08869004176742135
0.0028154069767442067
0.03627327087901133
-0.001933706816059754
0.06106792906522396
-0.0772030130174054
-0.07746196882909273
0.07125474796515785
0.05219924209298943
0.16800869897715331
-0.11590380352868168
0.10561871902031295
0.05406035283194044
-0.08241198918747017
0.06633624454148468
0.03327307904919852
-0.06022572299732065
0.0016533319726502746
0.012256687001407918
0.0040005319714863105
-0.029733081872642564
-0.003946231279155387
0.0325883337317715
-0.01671346042749855
-0.028092342915288837
0.19977369439071546
0.14543488509133773
-0.049737137511693286
0.0016595744680850686
-0.019817204301075364
-0.05935543766578255
0.0034345898004436446
0.11871830985915499
-0.010230769230769154
-0.013698412698412765
-0.07819298245614037
0.06500660066006614
-0.004215434083601254
-0.15132679738562094
-0.06443283582089565
-0.19018918918918926
0.21840928270042193
0.1132857142857141
0.15316666666666678
0.15562650602409633
0.05494405594405605
0.12672585669781944
0.028649595687331497
0.011437810945273852
0.024445292620865255
0.12298373983739841
-0.08373381294964033
0.07356140350877205
-0.15413225058004631
0.061790697674418804
0.1360716510903427
0.05743293492695878
-0.15040828402366857
0.11679769526248418
-0.1583033707865168
-0.024809523809523726
0.354
-0.12232352941176472
-0.005115226337448652
-0.12849003984063745
-0.028118644067796628
0.24473378839590432
-0.20640540540540542
-0.17646184832707068
-0.1109984500915806
0.04042815076268502
0.06889695223680292
0.20887650242597988
-0.013006555723252263
-0.008901136403377748
0.0518605488349434
-0.07478135241180794
-0.03082588738103686
-0.15851183581577788
0.08382548661012434
0.14421946496911742
-0.012025139143867155
0.021054674312297576
-0.006067052707095286
-0.13412429837292839
0.013460173247816235
0.013182700459543176
0.038218223289611
0.05922822222780588
